tau,G,sigma G,cc Fit
1.01333333333333e-05,0.224843098353747,0.022850517262092,0.24828521161229794
1.06666666666667e-05,0.271952482209556,0.0424725131383148,0.24824526773753505
1.12e-05,0.320239602389123,0.0347901963858371,0.24820533758211702
1.17333333333333e-05,0.310817766854828,0.0399391577792844,0.24816542113897688
1.25333333333333e-05,0.226609846171258,0.0292579011596598,0.2481055721693406
1.36e-05,0.264297398073138,0.0085033264769193,0.24802582147025892
1.46666666666667e-05,0.241920519211037,0.0097128690010432,0.24794612549332803
1.57333333333333e-05,0.233676446900279,0.0231997599368611,0.24786648418224472
1.68e-05,0.211299564018146,0.0240095811473055,0.24778689748078267
1.78666666666667e-05,0.276075009831271,0.0286671613708266,0.24770736533279297
1.89333333333333e-05,0.242509651290577,0.0300327582644103,0.24762788768220353
2e-05,0.264297802653187,0.0269875245346135,0.247548464473019
2.10666666666667e-05,0.266653338867726,0.0310727874754117,0.24746909564932093
2.21333333333333e-05,0.23426570890908,0.0254000036080168,0.24738978115526714
2.32e-05,0.244276518139363,0.0357592943518184,0.24731052093509207
2.42666666666667e-05,0.256053930308517,0.0185325122892014,0.2472313149331065
2.58666666666667e-05,0.24869318907587,0.0350385694519705,0.24711260746760028
2.8e-05,0.236621540565946,0.0179529586289709,0.24695452009216945
3.01333333333333e-05,0.240449310983941,0.0188235322786484,0.24679664859092687
3.22666666666667e-05,0.257232167788252,0.0125453338722453,0.2466389925219979
3.44e-05,0.231027694197159,0.020398501483892,0.24648155144471295
3.65333333333333e-05,0.252815928614818,0.0275996265151632,0.24632432491960365
3.86666666666667e-05,0.242510877249371,0.0134162781964914,0.2461673125083985
4.08e-05,0.256054968660042,0.0151060946493374,0.24601051377401878
4.29333333333333e-05,0.24045010488199,0.0140767024959585,0.24585392828057478
4.50666666666667e-05,0.236622595830384,0.0154753471790969,0.24569755559336146
4.72e-05,0.244572445274027,0.0129773743856748,0.24554139527885455
4.93333333333333e-05,0.248989088243242,0.0180338726775099,0.2453854469047065
5.25333333333333e-05,0.233384282834713,0.0108394972546537,0.24515192078878242
5.68e-05,0.264888997241746,0.0101947030210041,0.24484129041096556
6.10666666666667e-05,0.235445848394675,0.0114273473869546,0.24453150007130736
6.53333333333333e-05,0.251492778571729,0.0157987855958874,0.24422254636683466
6.96e-05,0.27254509890919,0.0179500479001837,0.24391442591293
7.38666666666667e-05,0.25708756568207,0.0199364898084535,0.24360713534320788
7.81333333333333e-05,0.24943253847175,0.0164034541593857,0.2433006713093925
8.24e-05,0.240452552740705,0.0104561220790884,0.24299503048119572
8.66666666666667e-05,0.250463592544546,0.0191747706371215,0.2426902095461968
9.09333333333333e-05,0.259885767366564,0.0188387927500162,0.24238620520972262
9.52e-05,0.256058385183628,0.0270957986199457,0.24208301419472875
9.94666666666667e-05,0.259003000669663,0.0163045970070659,0.24178063324168209
0.0001058666666666,0.224480917807194,0.0066848268558321,0.24132857359081678
0.0001144,0.261138594288812,0.0115468174740055,0.24072863249107312
0.0001229333333333,0.236553801722799,0.0101241281977862,0.24013187383876866
0.0001314666666666,0.242148598572335,0.0116180172629982,0.23953827237846623
0.00014,0.235156289026723,0.0127464182629966,0.23894780312125508
0.0001485333333333,0.242738529507985,0.0102373553966587,0.23836044134126452
0.0001570666666666,0.249069425158488,0.0077979985430799,0.23777616257217124
0.0001656,0.241120193506386,0.0149397731972862,0.23719494260382284
0.0001741333333333,0.239354107952436,0.00869999258527,0.2366167574789141
0.0001826666666666,0.24870297902823,0.0093622078679165,0.23604158348965457
0.0001912,0.224486142366876,0.0089890907057993,0.23546939717454848
0.0001997333333333,0.234350278476429,0.0056153574624787,0.23490017531522472
0.0002125333333333,0.241601565242314,0.0093225020891145,0.2340518506803732
0.0002296,0.24149221101567,0.0097556580639627,0.23293091427503476
0.0002466666666666,0.234095542848431,0.0078479675466631,0.23182142968966235
0.0002637333333333,0.228134243263968,0.0071176920776996,0.23072322232332843
0.0002808,0.236379539110532,0.0082712540899541,0.22963612110659629
0.0002978666666666,0.229350894735818,0.010803734386793,0.22855995841266522
0.0003149333333333,0.235682359184433,0.0062183212009621,0.22749456997118486
0.000332,0.225966953866076,0.0088210202769305,0.22643979478470147
0.0003490666666666,0.222103495701162,0.0105497203874836,0.2253954750475327
0.0003661333333333,0.229612724886866,0.0089078390371303,0.22436145606704372
0.0003832,0.216879290490031,0.0079669622270424,0.22333758618729532
0.0004002666666666,0.228768310846636,0.0079236314019928,0.22232371671487536
0.0004258666666666,0.225199804085168,0.0084967483677965,0.2208213450993105
0.00046,0.215890228262796,0.0046801538739448,0.2188518470085515
0.0004941333333333,0.217916582324563,0.0047421151878387,0.2169198157741803
0.0005282666666666,0.218084284079268,0.0083972538978499,0.21502419234045694
0.0005624,0.218748856551931,0.008205330801592,0.21316395719342798
0.0005965333333333,0.211389884878899,0.0072559556467386,0.2113381285325523
0.0006306666666666,0.21702316661016,0.0057853418955622,0.20954576054280163
0.0006648,0.212590194933067,0.0057635376785335,0.20778594176094425
0.0006989333333333,0.205157564174636,0.0060268976774848,0.20605779353003095
0.0007330666666666,0.206226980866482,0.0064305333688249,0.2043604685365334
0.0007672,0.2011682733263,0.0059902450665307,0.2026931494251105
0.0008013333333333,0.20002934871872,0.003553126231571,0.20105504748619613
0.0008525333333333,0.198339357382799,0.0059747029624725,0.19865101861642584
0.0009208,0.189022365029851,0.0065022100334409,0.19554101814656433
0.0009890666666666,0.193599566967892,0.0076717462070892,0.19253500253737857
0.0010573333333333,0.187052154366171,0.0082706568723607,0.1896278423412661
0.0011256,0.184010490707019,0.006520514241152,0.18681474002558954
0.0011938666666666,0.181962577950915,0.0044681130312734,0.18409120355321662
0.0012621333333333,0.186291374523144,0.005426392704426,0.18145302244701034
0.0013304,0.179145740170609,0.0042987134235023,0.17889624607004387
0.0013986666666666,0.166313416470115,0.0074715652398983,0.17641716388581483
0.0014669333333333,0.169685225574948,0.006354073488262,0.17401228749105946
0.0015352,0.172136883041873,0.0047658609493701,0.17167833423823026
0.0016034666666666,0.164282565894843,0.0068468585628091,0.1694122122858737
0.0017058666666666,0.161086292457555,0.0046422333148804,0.16613388247627026
0.0018424,0.16203741313795,0.0044188429156648,0.16197433071183373
0.0019789333333333,0.154789608678558,0.0047703236380469,0.1580386623039305
0.0021154666666666,0.151112086522287,0.0034881350198981,0.15430927553151877
0.002252,0.144729103683988,0.0042046039062961,0.1507703666846049
0.0023885333333333,0.142358166394212,0.0039915039138568,0.14740770619828422
0.0025250666666666,0.140093022052588,0.0025470522861181,0.14420844742170563
0.0026616,0.13938763068004,0.0035994283371473,0.14116096260326
0.0027981333333333,0.134936882289457,0.0032227079794539,0.13825470167766313
0.0029346666666666,0.133982981534524,0.0050431987518518,0.1354800702403377
0.0030712,0.127121092675873,0.0040879756137786,0.13282832373489706
0.0032077333333333,0.12812726148573,0.0053845598973364,0.13029147539495609
0.0034125333333333,0.127039103656346,0.0029313679253701,0.12668581555173872
0.0036856,0.121806634215872,0.0040196409461147,0.12221711365761026
0.0039586666666666,0.117418384436295,0.0044742898494486,0.11809443245421677
0.0042317333333333,0.112590572148501,0.0041000885027423,0.11427908029753317
0.0045048,0.108630021415276,0.0039123076170724,0.1107379268647383
0.0047778666666666,0.10539411756614,0.0050495197193644,0.10744243862171102
0.0050509333333333,0.101444864579149,0.0030203577138573,0.10436790830223386
0.005324,0.0984319588536215,0.0026437914226538,0.10149283434696624
0.0055970666666666,0.0980489040862229,0.0028536613857375,0.0987984173223388
0.0058701333333333,0.0956203072768615,0.003198861707306,0.09626814837628211
0.0061432,0.0917420350236493,0.0025153736291137,0.09388747068631234
0.0064162666666666,0.0924380413754389,0.0029723010452076,0.09164349922985532
0.0068258666666666,0.0893747205085591,0.0030053410467986,0.08850917157767765
0.007372,0.0859067944443537,0.0032469635236063,0.0847116804855855
0.0079181333333333,0.0857466123944286,0.0034379390665526,0.08129083959236771
0.0084642666666666,0.0804477661028218,0.0032486861977451,0.07819326006917601
0.0090104,0.0767215666893735,0.0028728762486629,0.07537518808109345
0.0095565333333333,0.0749191004064116,0.0032289017190342,0.07280042510212761
0.0101026666666667,0.0719416593966005,0.0024401471872088,0.0704387646109913
0.0106488,0.0723437871153971,0.0036740047342495,0.06826480152651374
0.0111949333333333,0.0715169099839366,0.0035825408642841,0.06625701466082087
0.0117410666666667,0.0702745468371377,0.0047341852066964,0.06439705183667918
0.0122872,0.0665520619188258,0.0029919257969822,0.06266916729897365
