tau,G,sigma G,cc Fit
1.01333333333333e-05,0.258615178784605,0.0336872314040707,0.2507935657187964
1.06666666666667e-05,0.273950819808896,0.0273670553114341,0.2507327459973679
1.12e-05,0.223562427922063,0.0252809823349766,0.25067195591129804
1.17333333333333e-05,0.223014760254777,0.0144054889294865,0.2506111954389315
1.25333333333333e-05,0.261627681565465,0.0144948797225128,0.250520110208757
1.36e-05,0.253686093823822,0.0191140182802974,0.2503987666814115
1.46666666666667e-05,0.235338198090881,0.0103714860189,0.25027754122015045
1.57333333333333e-05,0.272581891530748,0.0126964001114837,0.2501564336527419
1.68e-05,0.252317043327961,0.0305827024390447,0.2500354438072887
1.78666666666667e-05,0.214525778127029,0.009495035800428,0.2499145715122277
1.89333333333333e-05,0.28079760253712,0.019469182814277,0.2497938165963291
2e-05,0.242458634302012,0.0277594193397451,0.2496731788886954
2.10666666666667e-05,0.246840304976831,0.0210266748240533,0.24955265821876063
2.21333333333333e-05,0.272034598177476,0.0203837001777422,0.24943225441628977
2.32e-05,0.249305090717099,0.0143057014345137,0.24931196731137759
2.42666666666667e-05,0.253139061819226,0.0213146345778891,0.2491917967344483
2.58666666666667e-05,0.243554400122962,0.0164334034114175,0.24901175898888284
2.8e-05,0.244786859436708,0.0147652958688592,0.24877211493250337
3.01333333333333e-05,0.266558098997116,0.0140101390687947,0.24853293395222323
3.22666666666667e-05,0.238488565125169,0.0123197156053597,0.24829421470710053
3.44e-05,0.26067058434561,0.0147394255303072,0.24805595586136592
3.65333333333333e-05,0.228904062277363,0.0086565588388291,0.24781815608439728
3.86666666666667e-05,0.249442982107875,0.0121588884110238,0.24758081405069532
4.08e-05,0.249306190109328,0.0032601595458506,0.2473439284398586
4.29333333333333e-05,0.24780014520636,0.0128228501005966,0.24710749793655945
4.50666666666667e-05,0.247800278305524,0.0105657607079089,0.24687152123051911
4.72e-05,0.249991216472475,0.0071923023291945,0.24663599701648414
4.93333333333333e-05,0.253277557757549,0.0077333060434221,0.24640092399420174
5.25333333333333e-05,0.235203611653969,0.0113295364756859,0.24604915761325372
5.68e-05,0.239859338168798,0.0131456855189323,0.24558170289535325
6.10666666666667e-05,0.24978669501938,0.0149266716343905,0.24511602978977837
6.53333333333333e-05,0.250197737964421,0.0094557842766623,0.24465212813050105
6.96e-05,0.239038578862071,0.0119089066816252,0.2441899878286907
7.38666666666667e-05,0.249719032137263,0.0052795305244936,0.2437295988719828
7.81333333333333e-05,0.241983006384368,0.0070264406908071,0.24327095132375584
8.24e-05,0.243694840813756,0.0060022826131646,0.24281403532241636
8.66666666666667e-05,0.233562612703594,0.0122586455673795,0.2423588410806922
9.09333333333333e-05,0.254101718287173,0.0141378732377694,0.2419053588849337
9.52e-05,0.225279137482732,0.0099942752665809,0.24145357909442264
9.94666666666667e-05,0.232604922466694,0.0136456658305456,0.24100349214068917
0.0001058666666666,0.227881379618611,0.0066226385742209,0.24033151502399763
0.0001144,0.238562114109341,0.0117798932560567,0.23944138241881227
0.0001229333333333,0.243115426587855,0.0047294159733715,0.238557852501461
0.0001314666666666,0.23134033013396,0.011984107209504,0.23768085207880044
0.00014,0.242911098460454,0.0091146632463923,0.23681030903553388
0.0001485333333333,0.240036182553441,0.0106375139343872,0.23594615231447374
0.0001570666666666,0.230691507436758,0.0092078275297095,0.23508831189714585
0.0001656,0.242364984892651,0.0048838113960728,0.23423671878490898
0.0001741333333333,0.230418705265901,0.0051810590249863,0.23339130498048372
0.0001826666666666,0.241510256029081,0.0059142959129361,0.232552003469794
0.0001912,0.231857481412056,0.005064577588168,0.2317187482042894
0.0001997333333333,0.239936662311347,0.0075099319523628,0.23089147408364782
0.0002125333333333,0.235418883074407,0.0092593895457663,0.22966163742992643
0.0002296,0.224859475947125,0.0068752925077366,0.2280421979451885
0.0002466666666666,0.218031302892392,0.0039994419016146,0.226445557244086
0.0002637333333333,0.225820053998802,0.0062843284069852,0.22487123724331834
0.0002808,0.215226379918883,0.0036816180772679,0.22331877313383466
0.0002978666666666,0.22150894456291,0.0072636311628093,0.22178771292327432
0.0003149333333333,0.221492871041334,0.0049702742083685,0.22027761699720394
0.000332,0.218738252160597,0.0041571297659337,0.21878805769833498
0.0003490666666666,0.21086596762274,0.007102846720956,0.21731861892271298
0.0003661333333333,0.224063388754868,0.0063036985009016,0.2158688957321624
0.0003832,0.218809836003141,0.0042170677802691,0.21443849398230252
0.0004002666666666,0.21468592809045,0.0061751161345068,0.21302702996526224
0.0004258666666666,0.211974598721734,0.0030248721531151,0.21094452758542065
0.00046,0.20658512158044,0.0059722596552801,0.20823073373824796
0.0004941333333333,0.205662914330433,0.0064854665894986,0.20558627382466224
0.0005282666666666,0.204047502842709,0.0058032632221399,0.20300852427022356
0.0005624,0.199924576384493,0.0022294335970404,0.200494992218699
0.0005965333333333,0.199096491785895,0.0042230802305114,0.1980433074910371
0.0006306666666666,0.19827696244264,0.0066070479603135,0.19565121513063138
0.0006648,0.196567388258584,0.005820395672954,0.1933165684857202
0.0006989333333333,0.195439759799025,0.0075552230576339,0.19103732278424757
0.0007330666666666,0.188535392586361,0.0057359413098775,0.18881152916070426
0.0007672,0.181502629700003,0.0050759841621543,0.18663732909840008
0.0008013333333333,0.185475630133151,0.0051286539443971,0.18451294925378778
0.0008525333333333,0.18412647313307,0.006334565662248,0.1814161098267307
0.0009208,0.177857350057275,0.0052157915487162,0.1774461845196038
0.0009890666666666,0.176025629202386,0.0049572995464336,0.17364741018042898
0.0010573333333333,0.172674803885188,0.0031625056216603,0.17000895239366734
0.0011256,0.169032973703834,0.0050167949758828,0.16652087231807838
0.0011938666666666,0.165044506578916,0.0059006424516574,0.16317403602486508
0.0012621333333333,0.159986218200653,0.0056534762800825,0.15996003463084424
0.0013304,0.154414392404572,0.0051893928889746,0.1568711137562819
0.0013986666666666,0.155257057327287,0.0071426388449869,0.15390011106143453
0.0014669333333333,0.152013072982619,0.0050316799858419,0.1510404008026516
0.0015352,0.150549228052688,0.0048664098383563,0.14828584450467203
0.0016034666666666,0.142503887963982,0.0056845944428406,0.14563074697610992
0.0017058666666666,0.145010972015806,0.0048043871207134,0.14182311307514148
0.0018424,0.138764592025789,0.0053418286602531,0.13704799450065486
0.0019789333333333,0.132460355795385,0.0046844614743023,0.13258655939083064
0.0021154666666666,0.132243421221805,0.005571818087726,0.12840888131381692
0.002252,0.123170290407406,0.0055409418995049,0.12448872328245103
0.0023885333333333,0.118320820403844,0.0056667524276392,0.12080298619289427
0.0025250666666666,0.114134598363845,0.0040035402771073,0.11733125333884362
0.0026616,0.113487445450957,0.0063977447495257,0.11405541202773684
0.0027981333333333,0.11118839485526,0.0054446578258541,0.1109593374901148
0.0029346666666666,0.105131882012456,0.0059218294704153,0.10802862743712974
0.0030712,0.103277817547621,0.0063532603784943,0.10525037804442046
0.0032077333333333,0.101860246193432,0.005731787611924,0.1026129940108024
0.0034125333333333,0.0963058642131838,0.0060204657518421,0.09889846342843947
0.0036856,0.093781906333505,0.0061368938405869,0.0943493953069555
0.0039586666666666,0.0898915683239416,0.0055322948416596,0.09020517948376675
0.0042317333333333,0.0875814444936334,0.006257234700444,0.08641407264168466
0.0045048,0.0810224165761415,0.0066739658568385,0.08293278876566527
0.0047778666666666,0.0790459429491099,0.0057487050638576,0.07972483907294525
0.0050509333333333,0.0777873831479283,0.0064351129459436,0.07675924819524318
