tau,G,sigma G,cc Fit
1.01333333333333e-05,0.480438386654548,0.022720152320946,0.46144116141169567
1.06666666666667e-05,0.547879412481563,0.0315870445909272,0.4613069409603345
1.12e-05,0.441641768129309,0.0170269230433277,0.46117280013425094
1.17333333333333e-05,0.459771104945685,0.0094650075831555,0.4610387388626105
1.25333333333333e-05,0.431126870762659,0.0173377669337219,0.4608377959649864
1.36e-05,0.457233139182667,0.0228918956244272,0.46057014988240197
1.46666666666667e-05,0.467385625479746,0.0233706426770508,0.4603028207468002
1.57333333333333e-05,0.474274838500073,0.0166312358076873,0.46003580799552046
1.68e-05,0.443273809058025,0.0210773416115324,0.45976911106723317
1.78666666666667e-05,0.451975951920443,0.0230664112463701,0.4595027294019358
1.89333333333333e-05,0.483883605981793,0.0188655962740916,0.459236662440949
2e-05,0.449075417860188,0.0095112106678374,0.4589709096269127
2.10666666666667e-05,0.486059281083525,0.0170884084389116,0.45870547040378223
2.21333333333333e-05,0.486421946496458,0.0236743634576788,0.4584403442168244
2.32e-05,0.473912802723796,0.0163611400817558,0.45817553051261356
2.42666666666667e-05,0.445812451246015,0.0165240264038495,0.4579110287390281
2.58666666666667e-05,0.448169377365581,0.0179821091588408,0.4575148597440043
2.8e-05,0.455874489912894,0.018812670729482,0.456987721044349
3.01333333333333e-05,0.468293226017352,0.011289996499149,0.45646182019441334
3.22666666666667e-05,0.453517989293267,0.0052973197470479,0.4559371528391531
3.44e-05,0.456056248984819,0.013181227785301,0.45541371464392916
3.65333333333333e-05,0.467115290018721,0.022049423123408,0.45489150129438877
3.86666666666667e-05,0.455059446858883,0.0181081651235745,0.4543705084963468
4.08e-05,0.430313073822775,0.0110927394865865,0.4538507319756679
4.29333333333333e-05,0.445541860780124,0.012404884593465,0.45333216747814953
4.50666666666667e-05,0.456328965482218,0.0244892482552637,0.45281481076940644
4.72e-05,0.451615494889343,0.0139231192733502,0.45229865763475474
4.93333333333333e-05,0.437202830427112,0.0127141038988887,0.451783703879098
5.25333333333333e-05,0.455468365752809,0.0092160536514372,0.45101351295235015
5.68e-05,0.464895932651514,0.0118008473780264,0.44999075073272476
6.10666666666667e-05,0.453973315952273,0.0133036464331336,0.44897271149376516
6.53333333333333e-05,0.446449947147548,0.0131563564212032,0.4479593625956844
6.96e-05,0.453792642810902,0.0073435861776659,0.44695067169876224
7.38666666666667e-05,0.444139071581027,0.0083245814349492,0.4459466067599049
7.81333333333333e-05,0.441873209846346,0.0091109831202549,0.44494713602925184
8.24e-05,0.441692223824318,0.0161116415586511,0.4439522280468291
8.66666666666667e-05,0.447947162760659,0.010677561759931,0.4429618516392489
9.09333333333333e-05,0.448400705912975,0.0118544797813742,0.44197597591645277
9.52e-05,0.440877324684414,0.0096197716341226,0.44099457026850064
9.94666666666667e-05,0.457556659742803,0.0082491978352874,0.44001760436240284
0.0001058666666666,0.437705451012031,0.0146132549010326,0.43856041433893933
0.0001144,0.44853837582295,0.0115371182631018,0.43663275511377114
0.0001229333333333,0.432290519864331,0.0099077865897726,0.43472232250029336
0.0001314666666666,0.423498368631501,0.008589742839599,0.43282888660614266
0.00014,0.438455743078241,0.0089935089663854,0.4309522216114486
0.0001485333333333,0.429663586973212,0.0101046576088161,0.4290921056791171
0.0001570666666666,0.421732571295846,0.0111978314935903,0.4272483208672818
0.0001656,0.420464117260072,0.0114840015020264,0.4254206530442466
0.0001741333333333,0.419150338527908,0.0102819683575637,0.4236088918056473
0.0001826666666666,0.423705969186853,0.0077001259105405,0.421812830393576
0.0001912,0.426380672148875,0.0105943337986241,0.4200322656179903
0.0001997333333333,0.413146768529878,0.0131362183393195,0.4182669977801452
0.0002125333333333,0.417917992485981,0.0080813109079275,0.4156473493305242
0.0002296,0.410372799808594,0.0047507158594741,0.4122062198889251
0.0002466666666666,0.410895226797852,0.0089272348168437,0.40882285170842536
0.0002637333333333,0.404981672662746,0.0094162255412502,0.4054958025612058
0.0002808,0.398580876986309,0.0077180578048144,0.4022236778373958
0.0002978666666666,0.401562116519842,0.0085364528998835,0.39900512859585824
0.0003149333333333,0.398617256895784,0.0067904159486181,0.3958388497099435
0.000332,0.394527961959732,0.0083546318988419,0.39272357810302316
0.0003490666666666,0.386994035254074,0.0059375081758601,0.38965809106845045
0.0003661333333333,0.38701788087385,0.0076217918230768,0.38664120466943036
0.0003832,0.381500856806314,0.0068660614745269,0.38367177221455434
0.0004002666666666,0.374828058098806,0.0084927422105391,0.38074868280455354
0.0004258666666666,0.376206540026737,0.0061083260277493,0.37644859615206466
0.00046,0.369597212126505,0.0059340211179604,0.37086757461847963
0.0004941333333333,0.366398518187536,0.0082546171006628,0.36545358692522634
