tau,G,sigma G,cc Fit
1.01333333333333e-05,0.191784213234976,0.0857383131911322,0.10556684887203448
1.06666666666667e-05,0.198056793674161,0.109059328288047,0.10555945773144004
1.12e-05,0.122786239719645,0.0491891963613355,0.10555206774024703
1.17333333333333e-05,0.23569215152623,0.0961404706872159,0.10554467889818737
1.25333333333333e-05,0.151012786168162,0.0186775856323957,0.10553359778913668
1.36e-05,-0.0402999145717655,0.0762682989346604,0.10551882699653503
1.46666666666667e-05,0.141604084075263,0.045894069636251,0.10550406079564524
1.57333333333333e-05,0.13533159471435,0.0572878799459853,0.10548929918432658
1.68e-05,0.122786554102785,0.0828794834331183,0.10547454216043954
1.78666666666667e-05,0.100832685778891,0.0578741196698606,0.10545978972184611
1.89333333333333e-05,0.0757425394878997,0.0557017664696531,0.10544504186640943
2e-05,0.100832803202181,0.041566517018544,0.10543029859199411
2.10666666666667e-05,0.110241689793441,0.0303942169803377,0.10541555989646598
2.21333333333333e-05,0.0569250548455615,0.0606705975410994,0.10540082577769228
2.32e-05,0.20746637334703,0.053612358208725,0.10538609623354152
2.42666666666667e-05,0.141604632050645,0.0549513838833308,0.10537137126188352
2.58666666666667e-05,0.099264987760066,0.0302025829300483,0.1053492923731641
2.8e-05,0.124355321393154,0.0379067062971749,0.10531986983873827
3.01333333333333e-05,0.122787302634779,0.0369784058654959,0.1052904655560076
3.22666666666667e-05,0.132196255548594,0.0197846378142828,0.10526107950799424
3.44e-05,0.151014044621896,0.0215463345788784,0.10523171167774137
3.65333333333333e-05,0.0929930172703246,0.0858549596583155,0.10520236204831318
3.86666666666667e-05,0.0710391828187396,0.0268286485474462,0.10517303060279491
4.08e-05,0.0679030180097833,0.0338780004479204,0.1051437173242927
4.29333333333333e-05,0.092993367031877,0.0348247457255864,0.10511442219593357
4.50666666666667e-05,0.074175805278466,0.0555897035156905,0.10508514520086554
4.72e-05,0.0584945195685787,0.0486276445108762,0.10505588632225737
4.93333333333333e-05,0.125924660915126,0.049862841765752,0.10502664554329874
5.25333333333333e-05,0.142390315760351,0.020519567748898,0.10498281827498215
5.68e-05,0.11730030696579,0.0496300043258505,0.10492444510947133
6.10666666666667e-05,0.143174873744061,0.0384118619460039,0.10486614404102006
6.53333333333333e-05,0.0828016717689521,0.0360306701397428,0.10480791493613949
6.96e-05,0.103187745978724,0.0262997594126098,0.10474975766167006
7.38666666666667e-05,0.0553596466723283,0.017727918027719,0.10469167208478061
7.81333333333333e-05,0.0765297949531012,0.0423624524658364,0.1046336580729673
