tau,G,sigma G,cc Fit
1.01333333333333e-05,0.144179542114098,0.0335194544782041,0.09862869432702825
1.06666666666667e-05,0.084511293292072,0.0281168240889263,0.09862164469668289
1.12e-05,0.109507493951157,0.0310735210601174,0.09861459607623693
1.17333333333333e-05,0.0490329128801223,0.0437163618306797,0.09860754846547343
1.25333333333333e-05,0.0853177226876982,0.0294942549199414,0.09859697894200822
1.36e-05,0.0909620780929803,0.0289127050929616,0.098582889775919
1.46666666666667e-05,0.115958312349158,0.0171121614993045,0.09856880464465675
1.57333333333333e-05,0.122408998294046,0.0168975199119946,0.09855472354648855
1.68e-05,0.113942610519046,0.0280718364294335,0.09854064647968235
1.78666666666667e-05,0.11515216251353,0.0232495880280783,0.0985265734425072
1.89333333333333e-05,0.0978161606921788,0.0165414267359622,0.09851250443323306
2e-05,0.109911146373358,0.0175518177875472,0.09849843945013095
2.10666666666667e-05,0.128053597232625,0.0253230976455955,0.09848437849147283
2.21333333333333e-05,0.119184043220262,0.0246883327440773,0.09847032155553165
2.32e-05,0.113942966981621,0.0241979477470758,0.09845626864058137
2.42666666666667e-05,0.105476575594304,0.0230942312427109,0.09844221974489692
2.58666666666667e-05,0.138939305577063,0.0095966797343767,0.09842115393372255
2.8e-05,0.136117276271546,0.0165502728384393,0.09839308023683739
3.01333333333333e-05,0.10305791321661,0.0062584346314573,0.09836502258601426
3.22666666666667e-05,0.120394103730171,0.02396697476861,0.09833698096749992
3.44e-05,0.116765742487493,0.0095370714428683,0.09830895536755688
3.65333333333333e-05,0.0903585822104949,0.0215981451656687,0.09828094577246328
3.86666666666667e-05,0.106283700768118,0.0147496724945874,0.09825295216851301
4.08e-05,0.13148160983381,0.0064762393590323,0.09822497454201554
4.29333333333333e-05,0.111726660226045,0.0104765709103603,0.098197012879296
4.50666666666667e-05,0.087536894230922,0.0063273912817472,0.0981690671666951
4.72e-05,0.0915686580953037,0.011944397726289,0.09814113739056914
4.93333333333333e-05,0.10648587320292,0.0166545363919553,0.09811322353728998
5.25333333333333e-05,0.104772599443964,0.00693684244796,0.09807138258293564
5.68e-05,0.108098946210843,0.0097795952612025,0.09801565024683925
6.10666666666667e-05,0.110820546798676,0.0133963615587411,0.09795998135760656
6.53333333333333e-05,0.108401792865623,0.00941906603945,0.09790437580695527
6.96e-05,0.107494907541363,0.0117215348086873,0.09784883348684945
7.38666666666667e-05,0.105580108521275,0.0099657297874166,0.09779335428949867
7.81333333333333e-05,0.113341278513761,0.0113975043504506,0.09773793810735742
8.24e-05,0.0923769102580423,0.0057141960611874,0.0976825848331243
8.66666666666667e-05,0.0991301667913231,0.0151729158800844,0.0976272943597414
9.09333333333333e-05,0.0939900390120345,0.0080145996264543,0.09757206658039363
9.52e-05,0.106488410759682,0.0067780601110905,0.09751690138850798
9.94666666666667e-05,0.106992604111579,0.0108351701692302,0.09746179867775286
0.0001058666666666,0.110016703116297,0.0085520359900336,0.09737926153173258
0.0001144,0.0985773374860714,0.0079796563373443,0.09726942969948997
0.0001229333333333,0.0971667241216572,0.0080623053585688,0.09715984588991647
0.0001314666666666,0.103214689520116,0.0069814724257147,0.09705050926382972
0.00014,0.0974700353710569,0.0088114083053134,0.09694141898582888
0.0001485333333333,0.0986800041152673,0.0101768168533926,0.09683257422427724
0.0001570666666666,0.109565981909738,0.0057157954888631,0.09672397415127333
0.0001656,0.104375677979905,0.0094146540949851,0.0966156179426339
0.0001741333333333,0.0894589574281812,0.0080691355747027,0.0965075047778768
