tau,G,sigma G,cc Fit
1.01333333333333e-05,0.431790891552035,0.0182575682991628,0.42340534404247854
1.06666666666667e-05,0.419173298020917,0.0173839074736719,0.42323564940708125
1.12e-05,0.429929350071459,0.0203788463965492,0.4230660920261251
1.17333333333333e-05,0.445442870644262,0.027020037550344,0.42289667173315376
1.25333333333333e-05,0.435307452862116,0.0152694873994236,0.42264279797020693
1.36e-05,0.452165515238459,0.0272262885931868,0.42230477787872683
1.46666666666667e-05,0.432204909019384,0.0201384610387459,0.4219673031565251
1.57333333333333e-05,0.406556022638434,0.0186848600673903,0.421630372484799
1.68e-05,0.403660246866007,0.0076489068642296,0.4212939845489943
1.78666666666667e-05,0.413588953535529,0.0163318628784621,0.4209581380387887
1.89333333333333e-05,0.420828656672951,0.0146901409222821,0.420622831648074
2e-05,0.420001346378859,0.0206528710112718,0.42028806407494035
2.10666666666667e-05,0.414209719298674,0.0192897918654308,0.41995383402165803
2.21333333333333e-05,0.420828884007239,0.0204273980414698,0.41962014019466193
2.32e-05,0.414003023597709,0.0130481988057089,0.41928698130453385
2.42666666666667e-05,0.434584331947948,0.0244661994259285,0.4189543560659869
2.58666666666667e-05,0.427551663039081,0.0125050796713152,0.4184564160034357
2.8e-05,0.425431637654405,0.0067041588422488,0.4177943517772694
3.01333333333333e-05,0.395335606077254,0.014462280141741,0.4171343992290056
3.22666666666667e-05,0.413176278037891,0.0126651886905886,0.4164765482718203
3.44e-05,0.416175705449063,0.0140534047296873,0.41582078888302965
3.65333333333333e-05,0.403299650116336,0.007192274251175,0.4151671111035806
3.86666666666667e-05,0.406505923824978,0.0137730095775462,0.41451550503754714
4.08e-05,0.410901566933343,0.0144292949711355,0.41386596085163063
4.29333333333333e-05,0.413228743427143,0.0187911856532809,0.41321846877466517
4.50666666666667e-05,0.415452497028764,0.0070942150149434,0.4125730190971278
4.72e-05,0.410902018425792,0.0199353103098743,0.41192960217065294
4.93333333333333e-05,0.402628296066436,0.0159882486714611,0.4112882084075518
5.25333333333333e-05,0.416900953450753,0.0114204962996715,0.4103298903691903
5.68e-05,0.413953687420037,0.0143018954907404,0.40905912563284896
6.10666666666667e-05,0.403740921266878,0.0142907200663476,0.40779628398255746
6.53333333333333e-05,0.422900422896261,0.0090628028929623,0.406541291549172
6.96e-05,0.404956746509543,0.0141007519136272,0.4052940753789739
7.38666666666667e-05,0.401052807693077,0.0173618973856818,0.40405456341953333
7.81333333333333e-05,0.411188615432386,0.013512494279962,0.40282268450583336
8.24e-05,0.393270780958476,0.0115213815657072,0.4015983683466497
8.66666666666667e-05,0.398881808697305,0.0118811666390392,0.40038154551118155
9.09333333333333e-05,0.404027432513944,0.0094360707792898,0.3991721474159256
9.52e-05,0.400769887134338,0.0101995885793768,0.39797010631179075
9.94666666666667e-05,0.389522861860247,0.0132391462723692,0.3967753552714467
0.0001058666666666,0.392871648899264,0.0121664923068321,0.3949967531657493
0.0001144,0.396336938729098,0.009689081692595,0.3926501884646885
0.0001229333333333,0.38947278035851,0.0100695255006826,0.3903316194488233
0.0001314666666666,0.388322783038616,0.0111021547570899,0.3880405480853224
0.00014,0.384936243341669,0.012029414377988,0.385776488084809
0.0001485333333333,0.382984707696151,0.0143714158097436,0.383538964557334
0.0001570666666666,0.386747344607721,0.0082015570124537,0.3813275136801408
0.0001656,0.38080105560786,0.0079671922068434,0.37914168237721135
0.0001741333333333,0.380155244408015,0.009873632784816,0.37698102800988276
0.0001826666666666,0.376316213563042,0.012724500135128,0.37484511807786713
0.0001912,0.372309115207492,0.0113827954195534,0.3727335299307108
0.0001997333333333,0.369013054728213,0.014754353467979,0.3706458504890526
0.0002125333333333,0.369770220773678,0.0139145533255568,0.36755827936456376
0.0002296,0.3610902088815,0.0090291888895659,0.36352150486099666
0.0002466666666666,0.354426958583064,0.0117325897614018,0.35957338365164065
0.0002637333333333,0.357097759791192,0.010210166763922,0.35571102702837304
0.0002808,0.35258055532317,0.0112674952842365,0.35193167043680385
0.0002978666666666,0.346117666053122,0.0089922350448881,0.34823266687711596
0.0003149333333333,0.349447800007203,0.0127228008258424,0.3446114807213972
0.000332,0.341963576417991,0.010174886682922,0.3410656819173007
0.0003490666666666,0.340465059657094,0.0102327250599749,0.337592940549799
0.0003661333333333,0.334971747821869,0.0105535109325156,0.33419102173566206
0.0003832,0.328793235076957,0.0093167010834589,0.33085778082732387
0.0004002666666666,0.323713604807993,0.0122560512690533,0.3275911589041411
0.0004258666666666,0.321430245207569,0.0102755940769797,0.3228118322720796
0.00046,0.32041440541053,0.0102028494517134,0.31665474660306475
0.0004941333333333,0.308716625440082,0.0107349471376809,0.3107309528059764
0.0005282666666666,0.306087963044662,0.0113898481461408,0.30502743826703005
0.0005624,0.30067648414306,0.0101164260067882,0.2995321404687422
0.0005965333333333,0.297634094090564,0.009596068774213,0.29423386183209055
0.0006306666666666,0.287038333136518,0.0102367890785357,0.2891221935565545
0.0006648,0.285864052267682,0.0093292291990541,0.2841874473683055
0.0006989333333333,0.282213989082576,0.0111628464814205,0.2794205942347119
