tau,G,sigma G,cc Fit
1.01333333333333e-05,0.0988807789847293,0.0494620104915792,0.1504497177982684
1.06666666666667e-05,0.147218673755578,0.0758618360626607,0.15042762470079182
1.12e-05,0.182666473302795,0.0778435229438737,0.15040553825141748
1.17333333333333e-05,0.0698781460684359,0.0443489876731895,0.15038345844714507
1.25333333333333e-05,0.202001700139102,0.0426792169917094,0.15035035119374382
1.36e-05,0.0908246573654807,0.0496168599061561,0.15030623141909485
1.46666666666667e-05,0.105326078083524,0.0377468087189537,0.1502621381709393
1.57333333333333e-05,0.229393356497588,0.0565277610653437,0.15021807142536123
1.68e-05,0.226170896712822,0.0117492458444655,0.15017403115847347
1.78666666666667e-05,0.164942977141589,0.0757048749672194,0.15013001734641757
1.89333333333333e-05,0.123050205218139,0.0501291667566263,0.1500860299653637
2e-05,0.0940475322994403,0.0274993808567916,0.1500420689915106
2.10666666666667e-05,0.179444530714316,0.0380388035979016,0.14999813440108561
2.21333333333333e-05,0.113382806270868,0.0516821847529519,0.14995422617034468
2.32e-05,0.205224867593905,0.0409676004209722,0.14991034427557215
2.42666666666667e-05,0.202002405317088,0.0344326925784788,0.1498664886930808
2.58666666666667e-05,0.158498389494006,0.0402342115098412,0.1498007546031251
2.8e-05,0.159304144857169,0.044021900089444,0.14971320102225724
3.01333333333333e-05,0.114994515376974,0.0404830079296482,0.14962575226557603
3.22666666666667e-05,0.139969225107801,0.0242702798669925,0.14953840814494176
3.44e-05,0.164943940166597,0.0241299589269,0.14945116847266474
3.65333333333333e-05,0.173000385758765,0.0243556040848908,0.14936403306150378
3.86666666666667e-05,0.128690738833958,0.0305348225628119,0.14927700172466513
4.08e-05,0.149637299156937,0.0195372266469513,0.1491900742758008
4.29333333333333e-05,0.184279614593503,0.0155245988768802,0.14910325052900764
4.50666666666667e-05,0.127885467540427,0.0275047258876325,0.14901653029882558
4.72e-05,0.183474234678671,0.0328167373047849,0.14892991340023667
4.93333333333333e-05,0.130302606103594,0.0297717738022766,0.1488433996486635
5.25333333333333e-05,0.162528098056645,0.0365828532976966,0.14871382201927622
5.68e-05,0.158902997791779,0.0208860293301459,0.14854141114636307
6.10666666666667e-05,0.118218772399237,0.017027089336596,0.14836940956122624
6.53333333333333e-05,0.127080977179444,0.0222045538775005,0.1481978158081755
6.96e-05,0.150847404844578,0.018826433827943,0.1480266284384156
7.38666666666667e-05,0.147222298994369,0.0204807626218681,0.14785584601000543
7.81333333333333e-05,0.126276064708147,0.015927100233391,0.14768546708781768
8.24e-05,0.129096023914677,0.0206552839583747,0.14751549024349855
8.66666666666667e-05,0.178642765171955,0.0178127836058162,0.14734591405542782
9.09333333333333e-05,0.137152848910558,0.0221744313489265,0.14717673710867926
9.52e-05,0.161322126393812,0.0155472470622001,0.1470079579949813
