tau,G,sigma G,cc Fit
1.01333333333333e-05,-0.178827319342041,0.128484539585217,0.06214512763999278
1.06666666666667e-05,0.188079654762306,0.124108961778366,0.062140786527410515
1.12e-05,0.135664406160675,0.170787170956559,0.06213644609458262
1.17333333333333e-05,0.0133621125207046,0.136831053257842,0.062132106341349434
1.25333333333333e-05,0.118192720613449,0.0608621307059025,0.062125597985390635
1.36e-05,-0.0477889605670834,0.0827537605073557,0.06211692255453789
1.46666666666667e-05,0.0483057873964572,0.0475948226778066,0.06210824983919289
1.57333333333333e-05,0.126928781555177,0.049483713522142,0.06209957983808084
1.68e-05,0.13566472415265,0.05777000406529,0.06209091254992775
1.78666666666667e-05,0.170608316560187,0.201112373892638,0.062082247973460444
1.89333333333333e-05,-0.0390528232140414,0.095983665081614,0.062073586107406535
2e-05,-0.0215810041800606,0.0990601283978416,0.062064926950494446
2.10666666666667e-05,0.144400850789541,0.0865869490626301,0.06205627050145336
2.21333333333333e-05,0.013362639478989,0.107040918364246,0.062047616759013303
2.32e-05,0.144400972861285,0.094594485547442,0.062038965721905044
2.42666666666667e-05,0.0133627475730638,0.0839789588658625,0.062030317388860196
2.58666666666667e-05,0.0439384312320206,0.0600646055584474,0.06201734995663907
2.8e-05,0.0483064862804312,0.0705652939557845,0.06200006949940834
3.01333333333333e-05,0.0919860396895347,0.0860914990931021,0.061982799835639764
3.22666666666667e-05,0.0701464330469057,0.0559816406546011,0.06196554095522403
3.44e-05,0.170609284281994,0.0379427397027054,0.06194829284806445
3.65333333333333e-05,0.0788825524623578,0.0847656443191872,0.061931055504076904
3.86666666666667e-05,0.126930073792402,0.0838777912496325,0.06191382891318989
4.08e-05,0.0614109966750467,0.117585203105638,0.06189661306534445
4.29333333333333e-05,0.105090579437466,0.0585684766063666,0.06187940795049417
4.50666666666667e-05,0.0220996963319453,0.0509128573260842,0.061862213558605154
4.72e-05,0.122562606739469,0.0605751258337296,0.06184502987965603
4.93333333333333e-05,0.166242210002609,0.0824119532797903,0.06182785690363788
5.25333333333333e-05,-0.0172114635349585,0.0512086861621424,0.06180211748574242
5.68e-05,0.122563145580665,0.0146462424790195,0.061767835628944445
6.10666666666667e-05,0.142219164181746,0.0570661698200718,0.06173359640433836
6.53333333333333e-05,0.041756515390762,0.0498607304925747,0.06169939973244885
6.96e-05,0.0854362654204086,0.0356761381414956,0.06166524553399802
7.38666666666667e-05,0.0526768441586192,0.0326949902052384,0.06163113372990476
7.81333333333333e-05,0.0767008192658505,0.0499054226443894,0.061597064241284194
8.24e-05,0.133484471427808,0.0461793946382564,0.06156303698944702
8.66666666666667e-05,0.0876211699327734,0.0376246513316824,0.06152905189589892
9.09333333333333e-05,0.100725274276635,0.0652433571802701,0.06149510888233997
9.52e-05,0.0723337797018599,0.0676253538084401,0.06146120787066402
9.94666666666667e-05,0.0767019677729295,0.0462904438704628,0.061427348782958094
0.0001058666666666,0.0439426070823605,0.0386988737072136,0.0613766385888827
0.0001144,0.038483099304873,0.0494419132336385,0.06130917100689402
0.0001229333333333,-0.0128400396098114,0.0496859613850268,0.061241869728041354
0.0001314666666666,0.0537718675145102,0.0436072680613054,0.06117473413819142
0.00014,0.075612157904648,0.0400135664262205,0.061107763626231125
0.0001485333333333,0.0843485568793816,0.0353822812161908,0.06104095758405131
0.0001570666666666,0.0483132515254667,0.0279010417444022,0.060974315406523656
0.0001656,0.0756135347241773,0.0246667251553837,0.0609078364914848
0.0001741333333333,0.0461301583054639,0.0364977211924806,0.06084152023972048
0.0001826666666666,0.0603265314520334,0.041373131715113,0.060775366054942916
0.0001912,0.0330271130189652,0.0392231543239932,0.06070937334377524
0.0001997333333333,0.106191238888721,0.0328761071722439,0.06064354151573605
0.0002125333333333,0.0750700609030259,0.0245158961730691,0.060545094144932234
0.0002296,0.0778009706499205,0.0261047445099506,0.06041438861438996
0.0002466666666666,0.0756178946759403,0.0301871551158335,0.06028431613179982
0.0002637333333333,0.0434048481277989,0.0266643094499959,0.06015487210919555
0.0002808,0.0559637353813609,0.0245422805161244,0.06002605200284091
0.0002978666666666,0.0532346348543615,0.0131764462285498,0.05989785131269567
0.0003149333333333,0.0570575392100996,0.0127099982811562,0.05977026558188941
0.000332,0.0592424463075358,0.0242653748272608,0.059643290396209456
0.0003490666666666,0.0286672535187646,0.0121564420997701,0.05951692138358963
0.0003661333333333,0.0543302344109322,0.0517866556457416,0.05939115421360617
0.0003832,0.045049088939789,0.0335492054112519,0.059265984596987495
0.0004002666666666,0.0772641651083217,0.0254046446972771,0.059141408285124396
0.0004258666666666,0.0567904006735651,0.0129553077388223,0.058955647068677806
0.00046,0.0256699332707415,0.0158455263460956,0.05871000306639901
0.0004941333333333,0.0518799568181618,0.0258677276413803,0.05846665780812577
0.0005282666666666,0.0404156131005065,0.018507007751637,0.05822557917656079
0.0005624,0.0521565511757196,0.0164311430871763,0.05798673564994298
0.0005965333333333,0.0450602366614827,0.0114247775502366,0.05775009628830984
0.0006306666666666,0.0813716464168379,0.010795919136285,0.05751563072013214
0.0006648,0.0052050486583423,0.0108571558107887,0.05728330912932144
0.0006989333333333,0.0548937906710476,0.0213249102140401,0.0570531022425924
0.0007330666666666,0.0581716643855872,0.0161434417260597,0.05682498131716257
0.0007672,0.0464341878666727,0.0165947486682795,0.056598918128791045
0.0008013333333333,0.0548991920400492,0.0114391750532594,0.056374884960139336
0.0008525333333333,0.0779710464556904,0.0190641653302957,0.05604258207930507
0.0009208,0.0505373550168291,0.0087225408116296,0.05560636660413796
0.0009890666666666,0.0624168586956366,0.0160390464786105,0.05517779664843114
0.0010573333333333,0.038805074315688,0.0069722025683298,0.05475667295460809
0.0011256,0.0497290789249065,0.0177044773919063,0.054342803129530035
0.0011938666666666,0.0576500217594245,0.0173321002345307,0.05393600135141789
0.0012621333333333,0.0375871525654037,0.0119274583928899,0.05353608809166259
0.0013304,0.0736285767929725,0.0061268759890978,0.05314288985065406
0.0013986666666666,0.0385497896201432,0.0132354413835328,0.05275623890680151
0.0014669333333333,0.0531596974822921,0.0089817266714613,0.0523759730779876
0.0015352,0.0612172957525254,0.0147863853320123,0.05200193549474895
0.0016034666666666,0.047979545989953,0.0148177877319346,0.051633974384505954
0.0017058666666666,0.0574723358534694,0.0106572342269157,0.05109310609297657
0.0018424,0.0651241506519946,0.0056921188643433,0.050391884001118305
0.0019789333333333,0.0529818941843205,0.0111457350422736,0.04971247114882141
0.0021154666666666,0.0439792591594679,0.0064582714470479,0.04905386565765044
0.002252,0.0444641839611044,0.0112957500729648,0.048415126089723134
0.0023885333333333,0.0561432923341965,0.0097037375779907,0.0477953669576656
0.0025250666666666,0.0438641276509089,0.0053646147854402,0.04719375462897473
0.0026616,0.0374549926304946,0.0076834199890188,0.04660950358495929
0.0027981333333333,0.0482469309020499,0.0121946786111479,0.04604187299895188
0.0029346666666666,0.0328958039536336,0.0074924200800102,0.04549016360244523
0.0030712,0.0337219704790046,0.0089525897652095,0.04495371481128587
0.0032077333333333,0.0408280657871278,0.012744168586383,0.04443190208708784
0.0034125333333333,0.0548321636251368,0.0072297572245354,0.043675341632911834
0.0036856,0.0456312519552438,0.0037269453934679,0.042712562894938105
0.0039586666666666,0.0533250667247229,0.0091419199012934,0.041798653043907404
0.0042317333333333,0.0437825658265891,0.0068189289629903,0.040929983428749706
0.0045048,0.040144674960241,0.008982629516985,0.040103275971331676
0.0047778666666666,0.0391349000530596,0.0060520352748261,0.03931556182776802
0.0050509333333333,0.0408557481798528,0.0097583878140566,0.0385641457644268
0.005324,0.0308005517069643,0.0031890810663293,0.03784657534771683
0.0055970666666666,0.0480181985352801,0.0057915161264897,0.037160614205480606
0.0058701333333333,0.040352242409897,0.0068720394178181,0.03650421874577781
0.0061432,0.0322764569157341,0.0083511134667355,0.03587551782250342
0.0064162666666666,0.033826651568396,0.0058686591510793,0.03527279492166347
0.0068258666666666,0.0358277293975808,0.0042973963996865,0.03441400308690494
0.007372,0.0280044933738075,0.0032101686625985,0.0333461631137653
0.0079181333333333,0.0339725932479811,0.0053016058466391,0.03235756543948996
0.0084642666666666,0.0314745569635513,0.0054173536961218,0.031439705013470695
0.0090104,0.0257160243785535,0.0090991059710475,0.03058525187040677
0.0095565333333333,0.0276559334109154,0.0051137213111265,0.02978785496406146
0.0101026666666667,0.0283668451277768,0.006975397515078,0.029041984028463894
0.0106488,0.0361794755407712,0.004196641371213,0.028342801135366958
0.0111949333333333,0.0310520992090928,0.0067582552116658,0.027686055639434392
