tau,G,sigma G,cc Fit
1.01333333333333e-05,0.193107357487132,0.048774138316993,0.21355240298357694
1.06666666666667e-05,0.193107389303349,0.0447989318136373,0.21351094872016876
1.12e-05,0.208647170453977,0.0261165794015995,0.21346951182347965
1.17333333333333e-05,0.234546785599261,0.0421679114283338,0.2134280922825986
1.25333333333333e-05,0.187064264404971,0.0492944423048508,0.21336599548957155
1.36e-05,0.206920676469624,0.0190958402823221,0.2132832604091889
1.46666666666667e-05,0.238000244894716,0.032236859477993,0.21320059455610021
1.57333333333333e-05,0.2077841248111,0.0384883634132179,0.2131179978434546
1.68e-05,0.199150992734348,0.0342669585981206,0.21303547018454624
1.78666666666667e-05,0.253540197489288,0.0276621955093308,0.2129530114928144
1.89333333333333e-05,0.235410549777866,0.0235186423718544,0.21287062168184281
2e-05,0.172388271191553,0.0575465303198565,0.2127883006653596
2.10666666666667e-05,0.188791410553067,0.0306906454779203,0.2127060483572369
2.21333333333333e-05,0.14389884022574,0.0391370044768616,0.2126238646714905
2.32e-05,0.223324334376025,0.0167437836573994,0.21254174952227967
2.42666666666667e-05,0.206921320161516,0.0403449372630198,0.21245970282390675
2.58666666666667e-05,0.221166197384746,0.010410490566086,0.2123367609345563
2.8e-05,0.225482928305956,0.0178799524598987,0.21217307719603756
3.01333333333333e-05,0.233252941047046,0.0270759160583193,0.21200966572550659
3.22666666666667e-05,0.186633775485338,0.0274270026669651,0.21184652584420083
3.44e-05,0.196130426557956,0.0306022167846458,0.21168365687561216
3.65333333333333e-05,0.18274908637984,0.0144365758856281,0.21152105814547736
3.86666666666667e-05,0.262174707104732,0.0170124589085002,0.21135872898176888
4.08e-05,0.197425790348297,0.0273797877020203,0.21119666871468576
4.29333333333333e-05,0.17368459669907,0.0298923504085914,0.21103487667664395
4.50666666666667e-05,0.205627594058643,0.0326786960067189,0.21087335220226755
4.72e-05,0.244045505443584,0.0251064950764527,0.21071209462837978
4.93333333333333e-05,0.215124382848735,0.0155212156592114,0.21055110329399335
5.25333333333333e-05,0.187282468837961,0.0245464530725618,0.21031011405093414
5.68e-05,0.206491622738107,0.0227978525801624,0.20998972076777128
