tau,G,sigma G,cc Fit
1.01333333333333e-05,0.428990848199504,0.0135467441966413,0.4277947684720575
1.06666666666667e-05,0.441170302332463,0.0250838146189618,0.4276378138855345
1.12e-05,0.414811902392247,0.0103773928686024,0.4274809755139889
1.17333333333333e-05,0.431354132919364,0.0171492812521059,0.4273242532283937
1.25333333333333e-05,0.415811799615148,0.0117764960870517,0.427089387179381
1.36e-05,0.430808919447129,0.0136325190030086,0.42677663754731743
1.46666666666667e-05,0.417357100739563,0.0226703027082868,0.4264643499461889
1.57333333333333e-05,0.437080563998522,0.0124980924323849,0.4261525233529009
1.68e-05,0.427900630226261,0.021000417964429,0.42584115674737677
1.78666666666667e-05,0.431354571871175,0.0193983320700173,0.42553024911254744
1.89333333333333e-05,0.421447507198776,0.0043706291729473,0.42521979943434013
2e-05,0.432263636618042,0.0103557877536788,0.42490980670166706
2.10666666666667e-05,0.430718562408146,0.0154367513345785,0.4246002699064147
2.21333333333333e-05,0.427719228569656,0.0215878158563202,0.424291188043433
2.32e-05,0.416721466933838,0.0125074313153837,0.42398256011052415
2.42666666666667e-05,0.430627900098681,0.0217890735485285,0.4236743851084318
2.58666666666667e-05,0.424492856291721,0.017963386342052,0.42321296967191135
2.8e-05,0.426492615588072,0.0165917668075367,0.4225993250731613
3.01333333333333e-05,0.422902563261181,0.0106643226683091,0.42198747435840445
3.22666666666667e-05,0.420085085899984,0.0104209143201045,0.4213774096729568
3.44e-05,0.421812171549397,0.0124128248416653,0.4207691232079241
3.65333333333333e-05,0.436854830369812,0.0125997471450605,0.4201626071998684
3.86666666666667e-05,0.435900625073557,0.0146020116796426,0.4195578539304784
4.08e-05,0.424539365572711,0.0133157492957901,0.4189548557262416
4.29333333333333e-05,0.425402984979513,0.0096954991716961,0.41835360495811946
4.50666666666667e-05,0.436991780414254,0.012261384301583,0.41775409404122665
4.72e-05,0.415814253710481,0.0109886451124049,0.4171563154345112
4.93333333333333e-05,0.442672795731452,0.0111525330262899,0.41656026164043836
5.25333333333333e-05,0.415451065845795,0.011844617597738,0.4156693986784233
5.68e-05,0.41563315055955,0.0119008562391429,0.41448754902505924
6.10666666666667e-05,0.416746872133583,0.0101221433168344,0.4133124658292194
6.53333333333333e-05,0.417883317036011,0.0156901860612866,0.4121440911466618
6.96e-05,0.41138488211821,0.0121360568093175,0.4109823676928647
7.38666666666667e-05,0.40915834265264,0.0120266100598743,0.4098272388336648
7.81333333333333e-05,0.406886356501578,0.0142785952880025,0.40867864857605357
8.24e-05,0.407182053984216,0.020538218824001,0.40753654155912983
8.66666666666667e-05,0.402115152516867,0.013584169393535,0.4064008630452048
9.09333333333333e-05,0.402456294872381,0.0109685595854893,0.40527155891105754
9.52e-05,0.406751219735205,0.016149588379287,0.4041485756393364
9.94666666666667e-05,0.408205784932536,0.0113499688471262,0.4030318603101049
0.0001058666666666,0.404331981240595,0.0123371103814242,0.40136842539381196
0.0001144,0.399072227007413,0.0116208552502811,0.3991719663987185
0.0001229333333333,0.397186821704781,0.0139184799542732,0.3969996558614763
0.0001314666666666,0.395914933858462,0.0085714222236899,0.3948510977173712
0.00014,0.386269642260343,0.0098443883944291,0.3927259045158659
0.0001485333333333,0.393189371327892,0.0132664217361834,0.3906236971877483
0.0001570666666666,0.388304529917038,0.0119000421170895,0.38854410481957397
0.0001656,0.391429530248323,0.0116144496327557,0.38648676443557023
0.0001741333333333,0.389737262160996,0.0138496845310362,0.38445132078650124
0.0001826666666666,0.380296454228702,0.0120476890735484,0.382437426145025
0.0001912,0.378183804517245,0.0129072593873377,0.38044474010773016
0.0001997333333333,0.376457444103322,0.010916589450222,0.37847292940339117
0.0002125333333333,0.374293957353583,0.0127146442730692,0.3755536426151998
0.0002296,0.363842531780371,0.0115563449327288,0.37173133445209877
0.0002466666666666,0.3679452078051,0.0099929029332329,0.3679868685601563
0.0002637333333333,0.36281664014311,0.0140589209737089,0.3643178909924215
0.0002808,0.356710970513789,0.0104584816712141,0.36072214176585926
0.0002978666666666,0.356166773447559,0.0119739540839005,0.35719745021909644
0.0003149333333333,0.349691836750134,0.0114374248312348,0.35374173064269543
0.000332,0.348732935165005,0.0102924883568878,0.3503529781636459
0.0003490666666666,0.341434265958558,0.0128608810285509,0.3470292648666378
0.0003661333333333,0.344792762733296,0.0105116021221582,0.34376873613654557
0.0003832,0.336551064312058,0.0104807938018354,0.340569607207708
0.0004002666666666,0.330718014601634,0.0118538471276961,0.3374301599061649
0.0004258666666666,0.328509880657486,0.0110945558563031,0.33282928908601117
0.00046,0.328881401698953,0.0099125599594273,0.32688873749151587
0.0004941333333333,0.316800533471308,0.0098955659397022,0.3211590185305053
0.0005282666666666,0.313053423320151,0.0088473591887254,0.3156291040929915
0.0005624,0.307880405901332,0.0086934364567136,0.31028872202419516
0.0005965333333333,0.303897511871619,0.0097025187446346,0.3051282924418718
0.0006306666666666,0.295304575091395,0.0102593780066878,0.30013887038449794
0.0006648,0.293023070634058,0.0088296407037643,0.29531209406827386
0.0006989333333333,0.288463520186277,0.0094672734590872,0.29064013812314093
0.0007330666666666,0.284676556978357,0.0087350287346154,0.286115671257557
0.0007672,0.278617215777718,0.0081662703811536,0.2817318178705347
0.0008013333333333,0.274139990771051,0.0103934617282312,0.27748212318802706
0.0008525333333333,0.269790234826204,0.0076933849788663,0.2713459593447019
0.0009208,0.262788529918105,0.0095848015097678,0.2635802983513427
0.0009890666666666,0.252957651316053,0.00955975429368,0.2562530455590562
0.0010573333333333,0.24841429176946,0.0103469145886449,0.24932809483168117
